46
6
-6
14
20
-2
-14
-6
-4
-16
-16
-4
-18
-58
-74
-52
-30
-30
-36
-44
-62
-80
-68
-44
-38
-34
-24
-30
-44
-44
-28
-18
-14
-10
-16
-28
-14
24
38
18
0
14
26
14
6
26
38
18
-2
20
50
54
50
58
54
42
52
68
52
32
34
32
18
18
26
18
12
18
8
-14
-8
8
2
-14
-22
-28
-28
-18
-24
-44
-46
-40
-54
-58
-44
-50
-72
-72
-60
-72
-72
-48
-42
-48
-22
6
-20
-48
-22
6
-10
-26
-8
12
16
22
28
18
12
32
52
44
22
16
30
38
46
64
76
64
44
38
36
42
50
48
22
-2
8
34
36
14
8
20
10
-20
-24
0
4
-24
-30
-8
-14
-44
-52
-38
-44
-50
-34
-26
-42
-60
-64
-60
-52
-38
-30
-28
-30
-30
-24
-10
-4
-10
-14
2
20
26
28
18
8
8
26
40
46
42
28
16
26
48
52
48
50
42
30
30
38
34
20
14
16
20
22
12
-6
-6
6
12
6
-4
-6
-2
-12
-38
-48
-28
-20
-44
-62
-52
-38
-40
-48
-54
-66
-60
-38
-32
-40
-40
-40
-54
-58
-30
2
6
-6
-14
-8
10
28
34
30
24
16
20
40
48
46
56
72
72
58
50
52
48
42
50
58
48
32
28
38
30
12
10
24
26
4
-12
-4
10
4
-14
-16
-14
-30
-44
-42
-36
-34
-24
-16
-26
-36
-36
-32
-40
-52
-50
-40
-36
-42
-42
-30
-26
-42
-50
-22
0
-16
-30
-10
8
4
12
32
18
-4
8
32
32
30
46
56
58
64
58
30
26
58
72
58
52
58
50
32
32
40
38
32
26
10
-12
-20
-12
-4
-8
-16
-16
-14
-18
-24
-24
-32
-44
-44
-32
-30
-38
-46
-50
-62
-64
-54
-50
-58
-48
-18
-4
-26
-38
-6
24
16
-4
2
12
0
-16
-12
10
24
24
12
18
34
34
26
38
60
60
42
38
50
56
42
24
20
34
30
8
10
34
44
32
28
28
12
-2
4
4
-8
-10
-12
-36
-68
-68
-46
-32
-40
-54
-66
-68
-66
-72
-66
-42
-36
-50
-54
-42
-44
-48
-34
-26
-38
-28
12
28
-2
-24
-10
16
28
24
10
6
22
38
34
30
36
34
20
30
56
60
44
44
48
38
34
42
32
10
20
56
56
24
12
20
12
-10
-16
-10
-10
-6
2
0
-16
-24
-18
-18
-36
-52
-56
-52
-50
-42
-34
-42
-60
-68
-58
-44
-36
-30
-26
-22
-20
-22
-28
-36
-22
6
22
24
30
38
30
6
4
32
50
38
28
34
38
36
40
44
44
38
34
36
38
40
46
52
42
18
4
4
6
2
0
-4
-12
-12
-6
-10
-24
-26
-16
-26
-42
-32
-18
-32
-52
-46
-34
-42
-48
-46
-44
-44
-34
-16
-16
-28
-26
-16
-24
-32
-26
-14
-4
6
16
16
8
4
2
6
30
46
36
22
30
38
36
42
54
46
28
36
56
60
54
44
32
28
38
38
26
22
32
38
26
6
-6
-4
0
-12
-28
-34
-46
-58
-46
-32
-46
-58
-34
-16
-38
-50
-28
-24
-52
-56
-28
-20
-42
-46
-26
-18
-32
-42
-30
-8
0
4
12
16
10
2
4
16
24
22
20
24
28
38
50
48
34
38
60
58
32
22
38
42
36
40
40
26
12
4
-6
-2
12
4
-22
-28
-18
-24
-38
-32
-28
-54
-72
-56
-30
-26
-40
-46
-44
-42
-40
-30
-24
-42
-64
-48
-14
-12
-26
-24
-16
-26
-36
-24
-8
2
16
20
10
6
16
34
48
46
24
22
56
76
52
24
30
38
30
32
52
64
52
24
0
-2
16
18
8
8
16
2
-20
-20
-10
-12
-16
-8
2
0
